State,District,Year,Quater,Insurance_count,Insurance_amount
jammu-&-kashmir,rajouri district,2022,3,139,303672.0
jammu-&-kashmir,kulgam district,2022,3,73,196641.0
jammu-&-kashmir,budgam district,2022,3,251,519645.0
jammu-&-kashmir,anantnag district,2022,3,219,442368.0
jammu-&-kashmir,kupwara district,2022,3,103,248917.0
jammu-&-kashmir,muzaffarabad district,2022,4,3,9604.0
jammu-&-kashmir,doda district,2022,4,118,266240.0
jammu-&-kashmir,samba district,2022,4,356,656320.0
jammu-&-kashmir,mirpur district,2022,4,25,51068.0
jammu-&-kashmir,srinagar district,2022,4,471,926220.0
jammu-&-kashmir,baramulla district,2022,4,171,452532.0
jammu-&-kashmir,jammu district,2022,4,1879,3260604.0
jammu-&-kashmir,ganderbal district,2022,4,38,82168.0
jammu-&-kashmir,udhampur district,2022,4,286,561757.0
jammu-&-kashmir,bandipore district,2022,4,54,140579.0
jammu-&-kashmir,reasi district,2022,4,124,240637.0
jammu-&-kashmir,shopian district,2022,4,59,173169.0
jammu-&-kashmir,poonch district,2022,4,88,213470.0
jammu-&-kashmir,kathua district,2022,4,254,545133.0
jammu-&-kashmir,kishtwar district,2022,4,62,97461.0
jammu-&-kashmir,pulwama district,2022,4,183,400652.0
jammu-&-kashmir,ramban district,2022,4,40,97082.0
jammu-&-kashmir,rajouri district,2022,4,167,352179.0
jammu-&-kashmir,kulgam district,2022,4,81,182823.0
jammu-&-kashmir,budgam district,2022,4,186,484368.0
jammu-&-kashmir,anantnag district,2022,4,273,607958.0
jammu-&-kashmir,kupwara district,2022,4,113,309159.0
jammu-&-kashmir,muzaffarabad district,2023,1,3,3988.0
jammu-&-kashmir,doda district,2023,1,96,225252.0
jammu-&-kashmir,samba district,2023,1,277,599467.0
jammu-&-kashmir,mirpur district,2023,1,12,27903.0
jammu-&-kashmir,srinagar district,2023,1,470,1055223.0
jammu-&-kashmir,baramulla district,2023,1,147,422741.0
jammu-&-kashmir,jammu district,2023,1,1657,3092481.0
jammu-&-kashmir,ganderbal district,2023,1,49,128223.0
jammu-&-kashmir,udhampur district,2023,1,238,544808.0
jammu-&-kashmir,bandipore district,2023,1,67,196095.0
jammu-&-kashmir,reasi district,2023,1,120,277347.0
jammu-&-kashmir,shopian district,2023,1,69,209705.0
jammu-&-kashmir,poonch district,2023,1,89,149158.0
jammu-&-kashmir,kathua district,2023,1,224,506261.0
jammu-&-kashmir,kishtwar district,2023,1,72,168872.0
jammu-&-kashmir,pulwama district,2023,1,148,381535.0
jammu-&-kashmir,ramban district,2023,1,39,118120.0
jammu-&-kashmir,rajouri district,2023,1,104,246115.0
jammu-&-kashmir,kulgam district,2023,1,113,374422.0
jammu-&-kashmir,budgam district,2023,1,201,561024.0
jammu-&-kashmir,anantnag district,2023,1,250,657402.0
jammu-&-kashmir,kupwara district,2023,1,110,329735.0
jammu-&-kashmir,muzaffarabad district,2023,2,1,6952.0
jammu-&-kashmir,doda district,2023,2,143,310246.0
jammu-&-kashmir,samba district,2023,2,332,644903.0
jammu-&-kashmir,mirpur district,2023,2,15,29201.0
jammu-&-kashmir,srinagar district,2023,2,683,1303991.0
jammu-&-kashmir,baramulla district,2023,2,215,592287.0
jammu-&-kashmir,jammu district,2023,2,1710,3178077.0
jammu-&-kashmir,ganderbal district,2023,2,69,169949.0
jammu-&-kashmir,udhampur district,2023,2,276,517843.0
jammu-&-kashmir,bandipore district,2023,2,59,131745.0
jammu-&-kashmir,reasi district,2023,2,129,259277.0
jammu-&-kashmir,shopian district,2023,2,74,190895.0
jammu-&-kashmir,poonch district,2023,2,99,204724.0
jammu-&-kashmir,kathua district,2023,2,263,596557.0
jammu-&-kashmir,kishtwar district,2023,2,57,113660.0
jammu-&-kashmir,pulwama district,2023,2,170,435195.0
jammu-&-kashmir,ramban district,2023,2,51,90890.0
jammu-&-kashmir,rajouri district,2023,2,134,359591.0
jammu-&-kashmir,kulgam district,2023,2,143,316687.0
jammu-&-kashmir,budgam district,2023,2,275,617323.0
jammu-&-kashmir,anantnag district,2023,2,219,549864.0
jammu-&-kashmir,kupwara district,2023,2,145,354982.0
jammu-&-kashmir,doda district,2023,3,140,307395.0
jammu-&-kashmir,samba district,2023,3,289,642825.0
jammu-&-kashmir,mirpur district,2023,3,22,71881.0
jammu-&-kashmir,srinagar district,2023,3,583,1097144.0
jammu-&-kashmir,baramulla district,2023,3,197,510511.0
jammu-&-kashmir,jammu district,2023,3,1802,2956782.0
jammu-&-kashmir,ganderbal district,2023,3,64,174877.0
jammu-&-kashmir,udhampur district,2023,3,321,537296.0
jammu-&-kashmir,bandipore district,2023,3,69,144739.0
jammu-&-kashmir,reasi district,2023,3,137,289816.0
jammu-&-kashmir,shopian district,2023,3,61,118915.0
jammu-&-kashmir,poonch district,2023,3,147,342884.0
jammu-&-kashmir,kathua district,2023,3,332,661848.0
jammu-&-kashmir,kishtwar district,2023,3,110,251088.0
jammu-&-kashmir,pulwama district,2023,3,176,445019.0
jammu-&-kashmir,ramban district,2023,3,83,258748.0
jammu-&-kashmir,rajouri district,2023,3,163,355757.0
jammu-&-kashmir,kulgam district,2023,3,79,222947.0
jammu-&-kashmir,budgam district,2023,3,316,636758.0
jammu-&-kashmir,anantnag district,2023,3,232,614771.0
jammu-&-kashmir,kupwara district,2023,3,130,333873.0
jammu-&-kashmir,doda district,2023,4,189,409244.0
jammu-&-kashmir,samba district,2023,4,402,894382.0
jammu-&-kashmir,mirpur district,2023,4,26,65653.0
jammu-&-kashmir,srinagar district,2023,4,537,1200208.0
jammu-&-kashmir,baramulla district,2023,4,197,547589.0
jammu-&-kashmir,jammu district,2023,4,2185,4418006.0
jammu-&-kashmir,ganderbal district,2023,4,47,94791.0
jammu-&-kashmir,udhampur district,2023,4,450,883613.0
jammu-&-kashmir,bandipore district,2023,4,63,159820.0
jammu-&-kashmir,reasi district,2023,4,171,400644.0
jammu-&-kashmir,shopian district,2023,4,55,175492.0
jammu-&-kashmir,poonch district,2023,4,144,358098.0
jammu-&-kashmir,kathua district,2023,4,445,915976.0
jammu-&-kashmir,kishtwar district,2023,4,137,269578.0
jammu-&-kashmir,pulwama district,2023,4,142,377116.0
jammu-&-kashmir,ramban district,2023,4,77,195756.0
jammu-&-kashmir,rajouri district,2023,4,226,468990.0
jammu-&-kashmir,kulgam district,2023,4,110,316316.0
jammu-&-kashmir,budgam district,2023,4,278,678542.0
jammu-&-kashmir,anantnag district,2023,4,223,695092.0
jammu-&-kashmir,kupwara district,2023,4,160,407403.0
jharkhand,ramgarh district,2020,2,44,9554.0
jharkhand,ranchi district,2020,2,376,71618.0
jharkhand,east singhbhum district,2020,2,283,56879.0
jharkhand,jamtara district,2020,2,16,3204.0
jharkhand,dumka district,2020,2,9,2326.0
jharkhand,koderma district,2020,2,24,5581.0
jharkhand,hazaribagh district,2020,2,59,12131.0
jharkhand,simdega district,2020,2,3,693.0
jharkhand,garhwa district,2020,2,22,5537.0
jharkhand,saraikela kharsawan district,2020,2,69,13249.0
jharkhand,gumla district,2020,2,2,457.0
jharkhand,chatra district,2020,2,26,6364.0
jharkhand,khunti district,2020,2,2,462.0
jharkhand,dhanbad district,2020,2,741,134652.0
jharkhand,godda district,2020,2,28,6191.0
jharkhand,deoghar district,2020,2,42,8257.0
jharkhand,palamu district,2020,2,43,9949.0
jharkhand,latehar district,2020,2,13,2808.0
jharkhand,west singhbhum district,2020,2,19,4181.0
jharkhand,pakur district,2020,2,3,688.0
jharkhand,lohardaga district,2020,2,5,986.0
jharkhand,sahebganj district,2020,2,19,4214.0
jharkhand,giridih district,2020,2,40,9051.0
jharkhand,bokaro district,2020,2,175,35999.0
jharkhand,ramgarh district,2020,3,199,60283.0
jharkhand,ranchi district,2020,3,1123,283853.0
jharkhand,east singhbhum district,2020,3,698,168697.0
jharkhand,jamtara district,2020,3,31,6282.0
jharkhand,dumka district,2020,3,79,18961.0
jharkhand,koderma district,2020,3,79,18309.0
jharkhand,hazaribagh district,2020,3,238,63439.0
jharkhand,simdega district,2020,3,14,3235.0
jharkhand,garhwa district,2020,3,67,19425.0
jharkhand,saraikela kharsawan district,2020,3,185,42177.0
jharkhand,gumla district,2020,3,42,13677.0
jharkhand,chatra district,2020,3,60,12606.0
jharkhand,khunti district,2020,3,16,4051.0
jharkhand,dhanbad district,2020,3,1459,365170.0
jharkhand,godda district,2020,3,64,13181.0
jharkhand,deoghar district,2020,3,97,20112.0
jharkhand,palamu district,2020,3,121,24683.0
jharkhand,latehar district,2020,3,56,14762.0
jharkhand,west singhbhum district,2020,3,88,22388.0
jharkhand,pakur district,2020,3,19,4473.0
jharkhand,lohardaga district,2020,3,19,4039.0
jharkhand,sahebganj district,2020,3,58,14523.0
jharkhand,giridih district,2020,3,144,32688.0
jharkhand,bokaro district,2020,3,412,118920.0
jharkhand,ramgarh district,2020,4,172,123911.0
jharkhand,ranchi district,2020,4,670,559639.0
jharkhand,east singhbhum district,2020,4,426,349290.0
jharkhand,jamtara district,2020,4,27,21212.0
jharkhand,dumka district,2020,4,50,30957.0
jharkhand,koderma district,2020,4,90,58807.0
jharkhand,hazaribagh district,2020,4,201,137221.0
jharkhand,simdega district,2020,4,31,59161.0
jharkhand,garhwa district,2020,4,121,99467.0
jharkhand,saraikela kharsawan district,2020,4,133,103772.0
jharkhand,gumla district,2020,4,45,53802.0
jharkhand,chatra district,2020,4,68,72700.0
jharkhand,khunti district,2020,4,22,14654.0
jharkhand,dhanbad district,2020,4,553,360209.0
jharkhand,godda district,2020,4,58,48432.0
jharkhand,deoghar district,2020,4,96,70532.0
jharkhand,palamu district,2020,4,216,179548.0
jharkhand,latehar district,2020,4,50,35737.0
jharkhand,west singhbhum district,2020,4,84,62701.0
jharkhand,pakur district,2020,4,24,9298.0
jharkhand,lohardaga district,2020,4,31,28363.0
jharkhand,sahebganj district,2020,4,57,53731.0
jharkhand,giridih district,2020,4,138,92474.0
jharkhand,bokaro district,2020,4,296,231406.0
jharkhand,ramgarh district,2021,1,204,131405.0
jharkhand,ranchi district,2021,1,1026,734770.0
jharkhand,east singhbhum district,2021,1,625,404402.0
jharkhand,jamtara district,2021,1,38,18540.0
jharkhand,dumka district,2021,1,80,49753.0
jharkhand,koderma district,2021,1,105,70712.0
jharkhand,hazaribagh district,2021,1,271,134641.0
jharkhand,simdega district,2021,1,65,55468.0
jharkhand,garhwa district,2021,1,158,144421.0
jharkhand,saraikela kharsawan district,2021,1,153,93522.0
jharkhand,gumla district,2021,1,67,57850.0
jharkhand,chatra district,2021,1,97,51594.0
jharkhand,khunti district,2021,1,35,30639.0
jharkhand,dhanbad district,2021,1,570,392616.0
jharkhand,godda district,2021,1,85,53107.0
jharkhand,deoghar district,2021,1,135,72035.0
jharkhand,palamu district,2021,1,271,186504.0
jharkhand,latehar district,2021,1,66,34684.0
jharkhand,west singhbhum district,2021,1,91,79765.0
jharkhand,pakur district,2021,1,41,36195.0
jharkhand,lohardaga district,2021,1,37,28508.0
jharkhand,sahebganj district,2021,1,72,46009.0
jharkhand,giridih district,2021,1,184,108108.0
jharkhand,bokaro district,2021,1,403,259603.0
jharkhand,ramgarh district,2021,2,191,199495.0
jharkhand,ranchi district,2021,2,1116,1206771.0
jharkhand,east singhbhum district,2021,2,789,715258.0
jharkhand,jamtara district,2021,2,28,14300.0
jharkhand,dumka district,2021,2,81,66777.0
jharkhand,koderma district,2021,2,123,99393.0
jharkhand,hazaribagh district,2021,2,236,199302.0
jharkhand,simdega district,2021,2,50,56762.0
jharkhand,garhwa district,2021,2,159,161183.0
jharkhand,saraikela kharsawan district,2021,2,190,136575.0
jharkhand,gumla district,2021,2,60,57744.0
jharkhand,chatra district,2021,2,92,82667.0
jharkhand,khunti district,2021,2,47,60531.0
jharkhand,dhanbad district,2021,2,562,542379.0
jharkhand,godda district,2021,2,115,114144.0
jharkhand,deoghar district,2021,2,141,167411.0
jharkhand,palamu district,2021,2,248,225217.0
jharkhand,latehar district,2021,2,61,72491.0
jharkhand,west singhbhum district,2021,2,86,105481.0
jharkhand,pakur district,2021,2,58,52634.0
jharkhand,lohardaga district,2021,2,72,56969.0
jharkhand,sahebganj district,2021,2,73,77008.0
jharkhand,giridih district,2021,2,197,191694.0
jharkhand,bokaro district,2021,2,405,422044.0
jharkhand,ramgarh district,2021,3,238,272231.0
jharkhand,ranchi district,2021,3,1484,1611727.0
jharkhand,east singhbhum district,2021,3,963,921561.0
jharkhand,jamtara district,2021,3,34,31389.0
jharkhand,dumka district,2021,3,86,132763.0
jharkhand,koderma district,2021,3,108,88713.0
jharkhand,hazaribagh district,2021,3,282,274354.0
jharkhand,simdega district,2021,3,34,43312.0
jharkhand,garhwa district,2021,3,145,125641.0
jharkhand,saraikela kharsawan district,2021,3,241,241991.0
jharkhand,gumla district,2021,3,62,75267.0
jharkhand,chatra district,2021,3,96,89477.0
jharkhand,khunti district,2021,3,89,131108.0
jharkhand,dhanbad district,2021,3,820,813608.0
jharkhand,godda district,2021,3,94,101288.0
jharkhand,deoghar district,2021,3,179,159871.0
jharkhand,palamu district,2021,3,606,672846.0
jharkhand,latehar district,2021,3,75,91517.0
jharkhand,west singhbhum district,2021,3,124,171002.0
jharkhand,pakur district,2021,3,32,47606.0
jharkhand,lohardaga district,2021,3,152,76185.0
jharkhand,sahebganj district,2021,3,58,67062.0
jharkhand,giridih district,2021,3,194,175791.0
jharkhand,bokaro district,2021,3,598,629738.0
jharkhand,ramgarh district,2021,4,355,479936.0
jharkhand,ranchi district,2021,4,2151,2693792.0
jharkhand,east singhbhum district,2021,4,1241,1587274.0
jharkhand,jamtara district,2021,4,53,78716.0
jharkhand,dumka district,2021,4,122,156949.0
jharkhand,koderma district,2021,4,112,128101.0
jharkhand,hazaribagh district,2021,4,276,496461.0
jharkhand,simdega district,2021,4,73,95839.0
jharkhand,garhwa district,2021,4,165,214695.0
jharkhand,saraikela kharsawan district,2021,4,332,403274.0
jharkhand,gumla district,2021,4,100,172701.0
jharkhand,chatra district,2021,4,71,112169.0
jharkhand,khunti district,2021,4,125,130221.0
jharkhand,dhanbad district,2021,4,1022,1522634.0
jharkhand,godda district,2021,4,113,143720.0
jharkhand,deoghar district,2021,4,235,250418.0
jharkhand,palamu district,2021,4,479,537986.0
jharkhand,latehar district,2021,4,80,92996.0
jharkhand,west singhbhum district,2021,4,210,282927.0
jharkhand,pakur district,2021,4,65,57733.0
jharkhand,lohardaga district,2021,4,97,121817.0
jharkhand,sahebganj district,2021,4,83,100522.0
jharkhand,giridih district,2021,4,254,311822.0
jharkhand,bokaro district,2021,4,651,1017720.0
jharkhand,ramgarh district,2022,1,299,447478.0
jharkhand,ranchi district,2022,1,2342,3350440.0
jharkhand,east singhbhum district,2022,1,1582,1994586.0
jharkhand,jamtara district,2022,1,89,139277.0
jharkhand,dumka district,2022,1,159,244881.0
jharkhand,koderma district,2022,1,93,183047.0
jharkhand,hazaribagh district,2022,1,322,588476.0
jharkhand,simdega district,2022,1,68,149968.0
jharkhand,garhwa district,2022,1,200,295904.0
jharkhand,saraikela kharsawan district,2022,1,389,538634.0
jharkhand,gumla district,2022,1,102,265852.0
jharkhand,chatra district,2022,1,81,132869.0
jharkhand,khunti district,2022,1,155,189976.0
jharkhand,dhanbad district,2022,1,1203,1741406.0
jharkhand,godda district,2022,1,129,218015.0
jharkhand,deoghar district,2022,1,204,295711.0
jharkhand,palamu district,2022,1,379,664690.0
jharkhand,latehar district,2022,1,109,142219.0
jharkhand,west singhbhum district,2022,1,181,342409.0
jharkhand,pakur district,2022,1,96,118084.0
jharkhand,lohardaga district,2022,1,80,116551.0
jharkhand,sahebganj district,2022,1,100,128839.0
jharkhand,giridih district,2022,1,202,298725.0
jharkhand,bokaro district,2022,1,809,1231429.0
jharkhand,ramgarh district,2022,2,328,524659.0
jharkhand,ranchi district,2022,2,2225,3046609.0
jharkhand,east singhbhum district,2022,2,1708,2091608.0
jharkhand,jamtara district,2022,2,45,70077.0
jharkhand,dumka district,2022,2,107,168017.0
jharkhand,koderma district,2022,2,124,198870.0
jharkhand,hazaribagh district,2022,2,320,467770.0
jharkhand,simdega district,2022,2,65,117705.0
jharkhand,garhwa district,2022,2,169,304089.0
jharkhand,saraikela kharsawan district,2022,2,385,503592.0
jharkhand,gumla district,2022,2,99,177888.0
jharkhand,chatra district,2022,2,118,187175.0
jharkhand,khunti district,2022,2,64,112073.0
jharkhand,dhanbad district,2022,2,1262,1847695.0
jharkhand,godda district,2022,2,170,272725.0
jharkhand,deoghar district,2022,2,244,332029.0
jharkhand,palamu district,2022,2,335,452609.0
jharkhand,latehar district,2022,2,76,103310.0
jharkhand,west singhbhum district,2022,2,182,336897.0
jharkhand,pakur district,2022,2,46,69193.0
jharkhand,lohardaga district,2022,2,81,93961.0
jharkhand,sahebganj district,2022,2,94,174922.0
jharkhand,giridih district,2022,2,287,459744.0
jharkhand,bokaro district,2022,2,943,1351623.0
jharkhand,ramgarh district,2022,3,475,754788.0
jharkhand,ranchi district,2022,3,3281,4087473.0
jharkhand,east singhbhum district,2022,3,2570,2947659.0
jharkhand,jamtara district,2022,3,73,89050.0
jharkhand,dumka district,2022,3,181,297086.0
jharkhand,koderma district,2022,3,155,169952.0
jharkhand,hazaribagh district,2022,3,439,596772.0
jharkhand,simdega district,2022,3,97,187937.0
jharkhand,garhwa district,2022,3,220,270071.0
jharkhand,saraikela kharsawan district,2022,3,575,658243.0
jharkhand,gumla district,2022,3,120,158764.0
jharkhand,chatra district,2022,3,146,207000.0
jharkhand,khunti district,2022,3,124,239690.0
jharkhand,dhanbad district,2022,3,2278,2802748.0
jharkhand,godda district,2022,3,197,264261.0
jharkhand,deoghar district,2022,3,335,432550.0
jharkhand,palamu district,2022,3,492,613354.0
jharkhand,latehar district,2022,3,136,138017.0
jharkhand,west singhbhum district,2022,3,267,401967.0
jharkhand,pakur district,2022,3,104,154631.0
jharkhand,lohardaga district,2022,3,283,207259.0
jharkhand,sahebganj district,2022,3,119,185356.0
jharkhand,giridih district,2022,3,353,445260.0
jharkhand,bokaro district,2022,3,1368,1846969.0
jharkhand,ramgarh district,2022,4,508,731301.0
jharkhand,ranchi district,2022,4,3465,4954150.0
jharkhand,east singhbhum district,2022,4,2922,3742763.0
jharkhand,jamtara district,2022,4,118,140089.0
jharkhand,dumka district,2022,4,211,372982.0
jharkhand,koderma district,2022,4,162,208583.0
jharkhand,hazaribagh district,2022,4,489,820023.0
jharkhand,simdega district,2022,4,165,264772.0
jharkhand,garhwa district,2022,4,230,356175.0
jharkhand,saraikela kharsawan district,2022,4,821,1001690.0
jharkhand,gumla district,2022,4,149,270759.0
jharkhand,chatra district,2022,4,165,203127.0
jharkhand,khunti district,2022,4,160,277756.0
jharkhand,dhanbad district,2022,4,2647,3394523.0
jharkhand,godda district,2022,4,293,447690.0
jharkhand,deoghar district,2022,4,446,699994.0
jharkhand,palamu district,2022,4,836,1119095.0
jharkhand,latehar district,2022,4,184,178558.0
jharkhand,west singhbhum district,2022,4,391,536241.0
jharkhand,pakur district,2022,4,106,109855.0
jharkhand,lohardaga district,2022,4,270,267802.0
jharkhand,sahebganj district,2022,4,192,276457.0
jharkhand,giridih district,2022,4,411,577270.0
jharkhand,bokaro district,2022,4,1438,2196150.0
jharkhand,ramgarh district,2023,1,457,860169.0
jharkhand,ranchi district,2023,1,3361,4959921.0
jharkhand,east singhbhum district,2023,1,3445,4138971.0
